time_s,phase,phase_elapsed_s,cmd_x,cmd_y,cmd_yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,joint_vel_abs_max,action_abs_max,action_saturation_frac,target_delta_abs_max,left_contact,right_contact,min_voltage,sum_abs_current,obs_finite,action_finite,missed_deadline
0.0001983642578125,stand_pre,0.0001983642578125,0.0,0.0,0.0,0.24434609527920614,-0.26616271092913524,-2.049671040310841,1.97,2.08,9.33,0.0,0.7961196899414062,0.0,0.15922394394874573,1.0,1.0,7.9,0.14100000000000001,True,True,True
0.03292369842529297,stand_pre,0.03292369842529297,0.0,0.0,0.0,-0.02399827721492203,-0.004363323129985824,-1.718058482431918,1.75,1.98,9.700000000000001,0.0,0.853801429271698,0.0,0.04693612363189459,1.0,1.0,7.9,0.14100000000000001,True,True,False
0.05355191230773926,stand_pre,0.05355191230773926,0.0,0.0,0.0,0.001090830782496456,0.014180800172453928,0.006544984694978736,0.25,-0.4,9.24,0.6899999999999998,0.8125303983688354,0.0,0.08094087615609169,1.0,1.0,7.9,0.14100000000000001,True,True,False
0.07421636581420898,stand_pre,0.07421636581420898,0.0,0.0,0.0,-0.003272492347489368,0.015271630954950384,0.00545415391248228,0.79,-0.06,8.36,1.458,0.8290957808494568,0.0,0.03787684440612793,1.0,1.0,7.9,0.14100000000000001,True,True,False
0.09468412399291992,stand_pre,0.09468412399291992,0.0,0.0,0.0,-0.04363323129985824,-0.011999138607461015,0.02945243112740431,1.1300000000000001,0.0,9.19,1.918,0.8531213998794556,0.0,0.02325866324827075,1.0,1.0,7.9,0.14100000000000001,True,True,False
0.11517739295959473,stand_pre,0.11517739295959473,0.0,0.0,0.0,-0.5006913291658733,-0.08508480103472356,-0.007635815477475192,1.1300000000000001,0.0,9.19,1.995,0.85440993309021,0.0,0.017340150196105242,1.0,1.0,7.9,0.14100000000000001,True,True,False
0.13557195663452148,stand_pre,0.13557195663452148,0.0,0.0,0.0,-1.0711958284115197,-0.5028729907308662,0.3425208657038872,2.31,0.18,5.54,2.071,0.8311946392059326,0.0,0.023457749281078577,1.0,1.0,7.9,0.14100000000000001,True,True,False
0.15596389770507812,stand_pre,0.15596389770507812,0.0,0.0,0.0,-1.3722651243805417,-0.9850201965942997,0.9882926889417891,1.42,-0.45,4.84,1.6110000000000002,0.8290534019470215,0.0,0.04657149966806173,1.0,1.0,7.9,0.14100000000000001,True,True,False
0.17632627487182617,stand_pre,0.17632627487182617,0.0,0.0,0.0,-1.6918785436520032,-1.090830782496456,1.0755591515415055,1.42,-0.45,4.84,0.844,0.8056133389472961,0.0,0.01851547695696354,1.0,1.0,7.9,0.14100000000000001,True,True,False
0.19671130180358887,stand_pre,0.19671130180358887,0.0,0.0,0.0,-1.014472627721704,-0.8497571795647392,1.4671674024577332,1.42,-0.45,4.84,0.6899999999999998,0.8261671662330627,0.0,0.031772419810295105,1.0,1.0,7.9,0.14100000000000001,True,True,False
0.21707987785339355,stand_pre,0.21707987785339355,0.0,0.0,0.0,-0.5355979142057599,-0.33161255787892263,0.8944812416470939,0.66,0.8200000000000001,8.91,0.6899999999999998,0.769983172416687,0.0,0.046388305723667145,1.0,1.0,7.7,0.31700000000000006,True,True,False
0.23745059967041016,stand_pre,0.23745059967041016,0.0,0.0,0.0,-0.40906154343617096,-0.18435040224190105,0.09926560120717749,0.49,-1.01,8.950000000000001,0.9970000000000001,0.8139339089393616,0.0,0.03617818094789982,1.0,1.0,7.7,0.31700000000000006,True,True,False
0.25781869888305664,stand_pre,0.25781869888305664,0.0,0.0,0.0,-0.5050546522958591,0.19198621771937624,-0.8006697943523987,0.49,-1.01,8.950000000000001,0.9970000000000001,0.9069778919219971,0.0,0.04764976352453232,1.0,1.0,7.7,0.31700000000000006,True,True,False
0.2783522605895996,stand_pre,0.2783522605895996,0.0,0.0,0.0,0.12762720155208535,0.4919646829059016,-0.9882926889417891,2.08,-3.63,7.78,0.844,0.9349812269210815,0.0,0.013643279671669006,1.0,1.0,7.7,0.31700000000000006,True,True,False
0.29871082305908203,stand_pre,0.29871082305908203,0.0,0.0,0.0,0.3523383427463553,0.36760997370130566,-0.9021170571245691,-0.97,-4.45,7.43,0.46,0.9287813305854797,0.0,0.023488007485866547,1.0,1.0,7.7,0.31700000000000006,True,True,False
