time_s,phase,phase_elapsed_s,cmd_x,cmd_y,cmd_yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,joint_vel_abs_max,action_abs_max,action_saturation_frac,target_delta_abs_max,left_contact,right_contact,min_voltage,sum_abs_current,obs_finite,action_finite,missed_deadline
0.00011539459228515625,stand_pre,0.00011539459228515625,0.0,0.0,0.0,-0.32615840396644036,0.25634523388666713,0.10253809355466686,-1.33,-2.61,9.55,0.0,0.7926481366157532,0.0,0.1585296243429184,1.0,1.0,7.7,0.937,True,True,True
0.023165464401245117,stand_pre,0.023165464401245117,0.0,0.0,0.0,-0.2203478180642841,0.18216874067690814,0.10362892433716332,-1.36,-2.79,9.02,0.0,0.7405964732170105,0.0,0.024833510629832745,1.0,1.0,7.7,0.937,True,True,False
0.0435338020324707,stand_pre,0.0435338020324707,0.0,0.0,0.0,-0.002181661564992912,-0.014180800172453928,0.04036073895236887,0.07,-0.32,9.25,0.46,0.6974923014640808,0.0,0.019850580487400293,1.0,1.0,7.7,0.937,True,True,False
0.06390857696533203,stand_pre,0.06390857696533203,0.0,0.0,0.0,0.0,-0.016362461737446838,0.038179077387375956,0.01,-0.28,9.3,1.381,0.7130559682846069,0.0,0.01702158898115158,1.0,1.0,7.7,0.937,True,True,False
0.08429646492004395,stand_pre,0.08429646492004395,0.0,0.0,0.0,-0.009817477042468103,-0.00545415391248228,0.003272492347489368,0.01,-0.28,9.3,1.765,0.7415983080863953,0.0,0.015999585390090942,1.0,1.0,7.7,0.937,True,True,False
0.1047821044921875,stand_pre,0.1047821044921875,0.0,0.0,0.0,-0.1538071403320003,-0.09490227807719166,-0.20507618710933373,0.01,-0.28,9.3,1.534,0.7357593774795532,0.0,0.019358854740858078,1.0,1.0,7.7,0.937,True,True,False
0.12527823448181152,stand_pre,0.12527823448181152,0.0,0.0,0.0,-0.15489797111449674,-0.358883327441334,-0.32834006553143325,1.85,1.1300000000000001,5.2700000000000005,1.227,0.7559321522712708,0.0,0.03241884708404541,1.0,1.0,7.7,0.937,True,True,False
0.1456763744354248,stand_pre,0.1456763744354248,0.0,0.0,0.0,-0.006544984694978736,-0.5148721293383273,-0.433059820651093,1.85,1.1300000000000001,5.2700000000000005,0.9210000000000002,0.7397709488868713,0.0,0.04573200922459364,1.0,1.0,7.7,0.937,True,True,False
0.16609978675842285,stand_pre,0.16609978675842285,0.0,0.0,0.0,-0.05672320068981571,0.04254240051736178,-0.5039638215133626,1.85,1.1300000000000001,5.2700000000000005,0.767,0.7518953680992126,0.0,0.07879715133458376,1.0,1.0,7.7,0.937,True,True,False
0.18654727935791016,stand_pre,0.18654727935791016,0.0,0.0,0.0,-0.18216874067690814,0.011999138607461015,-0.5017821599483697,-1.58,-0.74,7.47,0.614,0.7435169816017151,0.0,0.033557794988155365,1.0,1.0,7.7,0.937,True,True,False
0.20691561698913574,stand_pre,0.20691561698913574,0.0,0.0,0.0,-0.037088246604879506,0.03599741582238305,-0.17235126363444003,0.36,-2.11,9.65,1.227,0.8473380208015442,0.0,0.026548633351922035,1.0,1.0,7.7,0.252,True,True,False
0.22727704048156738,stand_pre,0.22727704048156738,0.0,0.0,0.0,-0.0272707695624114,0.4079707126536745,0.3861540970037454,-0.02,-2.85,8.67,1.688,0.8470562696456909,0.0,0.04112948477268219,1.0,1.0,7.7,0.252,True,True,False
0.24766039848327637,stand_pre,0.24766039848327637,0.0,0.0,0.0,0.08944812416470939,0.2716168648416175,0.806123948264881,1.36,-1.3800000000000001,9.06,2.071,0.8490866422653198,0.0,0.06060292199254036,1.0,1.0,7.7,0.252,True,True,False
0.26813840866088867,stand_pre,0.26813840866088867,0.0,0.0,0.0,0.4079707126536745,0.14944381720201447,0.743946593662583,0.26,-1.86,7.88,1.995,0.8169447779655457,0.0,0.09048906713724136,1.0,1.0,7.7,0.252,True,True,False
0.28851771354675293,stand_pre,0.28851771354675293,0.0,0.0,0.0,0.7232208087951503,0.025089107997418487,0.5857761302005968,-0.09,-0.84,9.290000000000001,1.304,0.8239379525184631,0.0,0.032922808080911636,1.0,1.0,7.7,0.252,True,True,False
0.3089916706085205,stand_pre,0.3089916706085205,0.0,0.0,0.0,0.5803219762881145,0.11999138607461016,0.29561514205653955,-0.09,-0.84,9.290000000000001,0.767,0.8253372311592102,0.0,0.014385908842086792,1.0,1.0,7.7,0.252,True,True,False
0.3293607234954834,stand_pre,0.3293607234954834,0.0,0.0,0.0,0.2716168648416175,0.5585053606381855,-0.45814892864851153,-0.09,-0.84,9.290000000000001,1.688,0.8549793362617493,0.0,0.02500346302986145,1.0,1.0,7.7,0.252,True,True,False
0.34976673126220703,stand_pre,0.34976673126220703,0.0,0.0,0.0,0.18216874067690814,0.38069994309126315,-0.8737554567796613,-0.09,-0.84,9.290000000000001,1.841,0.8875648379325867,0.0,0.01713186502456665,1.0,1.0,7.7,0.252,True,True,False
0.3701486587524414,stand_pre,0.3701486587524414,0.0,0.0,0.0,0.08944812416470939,0.14289883250703572,-0.6643159465403417,-0.09,-0.84,9.290000000000001,1.765,0.901954174041748,0.0,0.015348229557275772,1.0,1.0,7.7,0.252,True,True,False
0.39051198959350586,stand_pre,0.39051198959350586,0.0,0.0,0.0,-0.21489366415180183,0.3937899124812206,-0.6337726846304409,1.26,1.28,7.47,1.381,0.9085729718208313,0.0,0.01508345827460289,1.0,1.0,7.7,0.252,True,True,False
0.41087841987609863,stand_pre,0.41087841987609863,0.0,0.0,0.0,-0.39051742013373125,0.2530727415391778,-0.7526732399225546,0.07,-0.41000000000000003,7.23,0.767,0.9241360425949097,0.0,0.015703558921813965,1.0,1.0,7.7,0.221,True,True,False
0.43123435974121094,stand_pre,0.43123435974121094,0.0,0.0,0.0,-0.31634092692397225,0.21925698728178766,-0.22580197197676638,-0.59,0.67,7.6000000000000005,0.384,0.886886715888977,0.0,0.015621285885572433,1.0,1.0,7.7,0.221,True,True,False
0.45162320137023926,stand_pre,0.45162320137023926,0.0,0.0,0.0,-0.32506757318394386,0.14835298641951802,0.16035212502697901,-0.18,1.12,8.63,0.6899999999999998,0.9122604131698608,0.0,0.012899607419967651,1.0,1.0,7.7,0.221,True,True,False
0.47199296951293945,stand_pre,0.47199296951293945,0.0,0.0,0.0,-0.39706240482870997,0.32070425005395803,0.17671458676442586,-0.9500000000000001,0.81,9.35,0.46,0.9230868816375732,0.0,0.011652275919914246,1.0,1.0,7.7,0.221,True,True,False
0.49246788024902344,stand_pre,0.49246788024902344,0.0,0.0,0.0,-0.3097959422289935,0.4657847441259867,0.32179508083645453,-1.36,0.0,9.200000000000001,0.537,0.9285168051719666,0.0,0.007602222263813019,1.0,1.0,7.7,0.221,True,True,False
