time_s,phase,phase_elapsed_s,cmd_x,cmd_y,cmd_yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,joint_vel_abs_max,action_abs_max,action_saturation_frac,target_delta_abs_max,left_contact,right_contact,min_voltage,sum_abs_current,obs_finite,action_finite,missed_deadline
0.00015926361083984375,stand_pre,0.00015926361083984375,0.0,0.0,0.0,0.17562375598192942,-0.16689710972195776,1.0330167510241437,-1.49,-0.75,8.74,0.0,0.6176990270614624,0.0,0.09883183985948563,1.0,1.0,7.8,0.15400000000000003,True,True,True
0.02808547019958496,stand_pre,0.02808547019958496,0.0,0.0,0.0,0.18216874067690814,-0.32506757318394386,1.2457287536109527,-1.24,-0.78,8.56,0.0,0.46648016571998596,0.0,0.05013212747871875,1.0,1.0,7.8,0.15400000000000003,True,True,False
0.04894304275512695,stand_pre,0.04894304275512695,0.0,0.0,0.0,-0.001090830782496456,0.001090830782496456,-0.002181661564992912,0.41000000000000003,-0.32,9.25,0.307,0.5107071995735168,0.0,0.05429384112358093,1.0,1.0,7.8,0.15400000000000003,True,True,False
0.07002568244934082,stand_pre,0.07002568244934082,0.0,0.0,0.0,0.0,-0.002181661564992912,-0.001090830782496456,0.37,-0.26,9.200000000000001,0.844,0.5475888848304749,0.0,0.024484146386384964,1.0,1.0,7.8,0.15400000000000003,True,True,False
0.0906229019165039,stand_pre,0.0906229019165039,0.0,0.0,0.0,-0.015271630954950384,-0.002181661564992912,-0.038179077387375956,0.75,-0.14,7.88,0.9210000000000002,0.6305854916572571,0.0,0.024863440543413162,1.0,1.0,7.8,0.15400000000000003,True,True,False
0.11111879348754883,stand_pre,0.11111879348754883,0.0,0.0,0.0,0.013089969389957472,-0.09272061651219876,-0.21489366415180183,0.75,-0.14,7.88,0.844,0.6338564157485962,0.0,0.017363812774419785,1.0,1.0,7.8,0.15400000000000003,True,True,False
0.13152217864990234,stand_pre,0.13152217864990234,0.0,0.0,0.0,0.16907877128695067,-0.19634954084936207,-0.43960480534607177,0.75,-0.14,7.88,0.767,0.573527991771698,0.0,0.04318335358402692,1.0,1.0,7.8,0.15400000000000003,True,True,False
0.15203619003295898,stand_pre,0.15203619003295898,0.0,0.0,0.0,0.1341721862470641,-0.24434609527920614,-0.3665191429188092,0.67,-0.67,7.98,0.9970000000000001,0.6413241028785706,0.0,0.02278940859832801,1.0,1.0,7.8,0.15400000000000003,True,True,False
0.17253947257995605,stand_pre,0.17253947257995605,0.0,0.0,0.0,-0.18980455615438332,-0.19198621771937624,-0.3196134192714616,0.67,-0.67,7.98,0.614,0.6736590266227722,0.0,0.01924206828698516,1.0,1.0,7.8,0.15400000000000003,True,True,False
0.19292950630187988,stand_pre,0.19292950630187988,0.0,0.0,0.0,-0.19634954084936207,0.11344640137963143,-0.14289883250703572,-0.44,-0.35000000000000003,8.68,0.614,0.7509533166885376,0.0,0.05705651268362999,1.0,1.0,7.8,0.15400000000000003,True,True,False
