time_s,phase,phase_elapsed_s,cmd_x,cmd_y,cmd_yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,joint_vel_abs_max,action_abs_max,action_saturation_frac,target_delta_abs_max,left_contact,right_contact,min_voltage,sum_abs_current,obs_finite,action_finite,missed_deadline
0.0002562999725341797,stand_pre,0.0002562999725341797,0.0,0.0,0.0,0.17671458676442586,-0.29343348049154666,1.0613783513690516,0.17,0.85,8.53,0.0,0.6426347494125366,0.0,0.07711616903543472,1.0,1.0,7.5,0.09699999999999999,True,True,True
0.026333332061767578,stand_pre,0.026333332061767578,0.0,0.0,0.0,0.5301437602932776,-0.5552328682906961,1.3002702927357754,0.5700000000000001,0.99,8.48,0.0,0.49161648750305176,0.0,0.029869961552321904,1.0,1.0,7.5,0.09699999999999999,True,True,False
0.05191326141357422,stand_pre,0.05191326141357422,0.0,0.0,0.0,0.001090830782496456,0.0,0.001090830782496456,0.29,-0.34,9.25,0.384,0.5039660334587097,0.0,0.03548561176285148,1.0,1.0,7.5,0.09699999999999999,True,True,False
0.07273745536804199,stand_pre,0.07273745536804199,0.0,0.0,0.0,0.001090830782496456,-0.001090830782496456,0.001090830782496456,0.29,-0.28,9.24,0.614,0.5170176029205322,0.0,0.02006630366668105,1.0,1.0,7.5,0.09699999999999999,True,True,False
0.09320497512817383,stand_pre,0.09320497512817383,0.0,0.0,0.0,-0.009817477042468103,-0.020725784867432664,-0.04363323129985824,1.6300000000000001,-0.1,8.84,0.6899999999999998,0.5852521657943726,0.0,0.021849818527698517,1.0,1.0,7.5,0.09699999999999999,True,True,False
0.11373758316040039,stand_pre,0.11373758316040039,0.0,0.0,0.0,0.030543261909900768,-0.061086523819801536,-0.20616701789183017,1.6300000000000001,-0.1,8.84,0.614,0.644575297832489,0.0,0.012406617403030396,1.0,1.0,7.5,0.09699999999999999,True,True,False
0.13414716720581055,stand_pre,0.13414716720581055,0.0,0.0,0.0,0.08617563181722002,-0.09599310885968812,-0.2301652951067522,0.8300000000000001,-0.9,9.28,0.614,0.5968647599220276,0.0,0.02410913724452257,1.0,1.0,7.5,0.09699999999999999,True,True,False
0.15451622009277344,stand_pre,0.15451622009277344,0.0,0.0,0.0,0.050178215994836975,-0.14726215563702155,-0.11453723216212788,0.8,-0.61,8.61,0.6899999999999998,0.6334419250488281,0.0,0.02143803332000971,1.0,1.0,7.5,0.09699999999999999,True,True,False
0.17490768432617188,stand_pre,0.17490768432617188,0.0,0.0,0.0,-0.09053895494720585,0.06544984694978735,-0.02399827721492203,0.8,-0.61,8.61,0.307,0.6433502435684204,0.0,0.028418848203727975,1.0,1.0,7.5,0.09699999999999999,True,True,False
0.19528603553771973,stand_pre,0.19528603553771973,0.0,0.0,0.0,-0.07090400086226964,0.22689280275926285,0.07635815477475191,-0.61,-0.3,9.52,0.307,0.8187413811683655,0.0,0.03152413386851549,1.0,1.0,7.5,0.09699999999999999,True,True,False
